time,epochTime,throughput(kbyts/sec),numofrequests(hits/sec),peaks
30/Apr/1998:22:08:56,893966936,6.478,9,
30/Apr/1998:22:08:57,893966937,27.569,7,
30/Apr/1998:22:08:58,893966938,62.879,22,
30/Apr/1998:22:08:59,893966939,28.792,12,
30/Apr/1998:22:09:00,893966940,133.73,14,
30/Apr/1998:22:09:01,893966941,22.344,12,
30/Apr/1998:22:09:02,893966942,93.771,12,
30/Apr/1998:22:09:03,893966943,43.536,18,
30/Apr/1998:22:09:04,893966944,12.945,20,
30/Apr/1998:22:09:05,893966945,26.367,16,
30/Apr/1998:22:09:06,893966946,20.909,9,
30/Apr/1998:22:09:07,893966947,126.506,24,
30/Apr/1998:22:09:08,893966948,147.942,33,
30/Apr/1998:22:09:09,893966949,50.079,17,
30/Apr/1998:22:09:10,893966950,129.123,14,
30/Apr/1998:22:09:11,893966951,111.684,14,
30/Apr/1998:22:09:12,893966952,43.643,22,
30/Apr/1998:22:09:13,893966953,13.552,18,
30/Apr/1998:22:09:14,893966954,50.682,16,
30/Apr/1998:22:09:15,893966955,177.365,19,
30/Apr/1998:22:09:16,893966956,64.737,14,
30/Apr/1998:22:09:17,893966957,4.874,5,
30/Apr/1998:22:09:18,893966958,54.321,20,
30/Apr/1998:22:09:19,893966959,67.87,14,
30/Apr/1998:22:09:20,893966960,1379.888,20,
30/Apr/1998:22:09:21,893966961,19.086,14,
30/Apr/1998:22:09:22,893966962,162.761,24,
30/Apr/1998:22:09:23,893966963,6.653,14,
30/Apr/1998:22:09:24,893966964,35.855,10,
30/Apr/1998:22:09:25,893966965,16.679,10,
30/Apr/1998:22:09:26,893966966,74.758,12,
30/Apr/1998:22:09:27,893966967,2.548,5,
30/Apr/1998:22:09:28,893966968,6.31,10,
30/Apr/1998:22:09:29,893966969,30.629,12,
30/Apr/1998:22:09:30,893966970,48.291,13,
30/Apr/1998:22:09:31,893966971,9.6,5,
30/Apr/1998:22:09:32,893966972,117.364,21,
30/Apr/1998:22:09:33,893966973,38.439,10,
30/Apr/1998:22:09:34,893966974,95.985,18,
30/Apr/1998:22:09:35,893966975,71.945,7,
30/Apr/1998:22:09:36,893966976,131.5,21,
30/Apr/1998:22:09:37,893966977,46.418,22,
30/Apr/1998:22:09:38,893966978,46.466,18,
30/Apr/1998:22:09:39,893966979,2078.361,19,
30/Apr/1998:22:09:40,893966980,65.203,26,
30/Apr/1998:22:09:41,893966981,43.174,19,
30/Apr/1998:22:09:42,893966982,78.9,16,
30/Apr/1998:22:09:43,893966983,49.085,23,
30/Apr/1998:22:09:44,893966984,6.74,12,
30/Apr/1998:22:09:45,893966985,18.548,16,
30/Apr/1998:22:09:46,893966986,17.757,10,
30/Apr/1998:22:09:47,893966987,52.12,10,
30/Apr/1998:22:09:48,893966988,32.125,9,
30/Apr/1998:22:09:49,893966989,60.474,14,
30/Apr/1998:22:09:50,893966990,6.677,7,
30/Apr/1998:22:09:51,893966991,6.89,12,
30/Apr/1998:22:09:52,893966992,157.25,25,
30/Apr/1998:22:09:53,893966993,36.022,11,
30/Apr/1998:22:09:54,893966994,34.925,8,
30/Apr/1998:22:09:55,893966995,63.489,7,
30/Apr/1998:22:09:56,893966996,87.935,22,
30/Apr/1998:22:09:57,893966997,82.78,18,
30/Apr/1998:22:09:58,893966998,83.019,22,
30/Apr/1998:22:09:59,893966999,30.182,14,
30/Apr/1998:22:10:00,893967000,15.023,12,
30/Apr/1998:22:10:01,893967001,14.505,17,
30/Apr/1998:22:10:02,893967002,39.652,19,
30/Apr/1998:22:10:03,893967003,58.646,20,
30/Apr/1998:22:10:04,893967004,39.725,17,
30/Apr/1998:22:10:05,893967005,69.444,14,
30/Apr/1998:22:10:06,893967006,6.768,22,
30/Apr/1998:22:10:07,893967007,77.351,10,
30/Apr/1998:22:10:08,893967008,81.637,11,
30/Apr/1998:22:10:09,893967009,133.091,21,
30/Apr/1998:22:10:10,893967010,16.548,14,
30/Apr/1998:22:10:11,893967011,140.048,22,
30/Apr/1998:22:10:12,893967012,72.739,28,
30/Apr/1998:22:10:13,893967013,129.601,25,
30/Apr/1998:22:10:14,893967014,42.819,20,
30/Apr/1998:22:10:15,893967015,52.037,21,
30/Apr/1998:22:10:16,893967016,36.455,23,
30/Apr/1998:22:10:17,893967017,85.697,25,
30/Apr/1998:22:10:18,893967018,121.247,26,
30/Apr/1998:22:10:19,893967019,132.37,41,
30/Apr/1998:22:10:20,893967020,107.666,19,
30/Apr/1998:22:10:21,893967021,53.545,15,
30/Apr/1998:22:10:22,893967022,81.0,12,
30/Apr/1998:22:10:23,893967023,35.772,18,
30/Apr/1998:22:10:24,893967024,50.175,15,
30/Apr/1998:22:10:25,893967025,5.471,11,
30/Apr/1998:22:10:26,893967026,88.976,28,
30/Apr/1998:22:10:27,893967027,39.324,16,
30/Apr/1998:22:10:28,893967028,15.328,15,
30/Apr/1998:22:10:29,893967029,10.86,9,
30/Apr/1998:22:10:30,893967030,120.522,21,
30/Apr/1998:22:10:31,893967031,15.879,17,
30/Apr/1998:22:10:32,893967032,136.391,19,
30/Apr/1998:22:10:33,893967033,37.28,16,
30/Apr/1998:22:10:34,893967034,97.215,15,
30/Apr/1998:22:10:35,893967035,24.636,14,
30/Apr/1998:22:10:36,893967036,34.947,14,
30/Apr/1998:22:10:37,893967037,173.359,17,
30/Apr/1998:22:10:38,893967038,29.762,8,
30/Apr/1998:22:10:39,893967039,42.445,20,
30/Apr/1998:22:10:40,893967040,21.813,13,
30/Apr/1998:22:10:41,893967041,12.601,8,
30/Apr/1998:22:10:42,893967042,107.95,12,
30/Apr/1998:22:10:43,893967043,30.369,16,
30/Apr/1998:22:10:44,893967044,79.062,18,
30/Apr/1998:22:10:45,893967045,16.648,10,
30/Apr/1998:22:10:46,893967046,18.668,11,
30/Apr/1998:22:10:47,893967047,64.773,10,
30/Apr/1998:22:10:48,893967048,17.443,15,
30/Apr/1998:22:10:49,893967049,58.726,17,
30/Apr/1998:22:10:50,893967050,67.529,12,
30/Apr/1998:22:10:51,893967051,4.242,9,
30/Apr/1998:22:10:52,893967052,59.174,21,
30/Apr/1998:22:10:53,893967053,22.744,17,
30/Apr/1998:22:10:54,893967054,34.665,11,
30/Apr/1998:22:10:55,893967055,71.288,9,
30/Apr/1998:22:10:56,893967056,26.479,21,
30/Apr/1998:22:10:57,893967057,26.494,16,
30/Apr/1998:22:10:58,893967058,24.953,12,
30/Apr/1998:22:10:59,893967059,117.672,18,
30/Apr/1998:22:11:00,893967060,77.658,12,
30/Apr/1998:22:11:01,893967061,92.743,19,
30/Apr/1998:22:11:02,893967062,13.475,9,
30/Apr/1998:22:11:03,893967063,36.327,15,
30/Apr/1998:22:11:04,893967064,74.541,10,
30/Apr/1998:22:11:05,893967065,104.029,7,
30/Apr/1998:22:11:06,893967066,7.84,13,
30/Apr/1998:22:11:07,893967067,27.276,11,
30/Apr/1998:22:11:08,893967068,10.24,16,
30/Apr/1998:22:11:09,893967069,13.547,6,
30/Apr/1998:22:11:10,893967070,47.588,17,
30/Apr/1998:22:11:11,893967071,60.909,14,
30/Apr/1998:22:11:12,893967072,29.39,12,
30/Apr/1998:22:11:13,893967073,57.851,14,
30/Apr/1998:22:11:14,893967074,88.409,16,
30/Apr/1998:22:11:15,893967075,63.186,15,
30/Apr/1998:22:11:16,893967076,40.179,13,
30/Apr/1998:22:11:17,893967077,11.036,5,
30/Apr/1998:22:11:18,893967078,39.621,13,
30/Apr/1998:22:11:19,893967079,13.421,6,
30/Apr/1998:22:11:20,893967080,43.765,9,
30/Apr/1998:22:11:21,893967081,136.716,13,
30/Apr/1998:22:11:22,893967082,161.515,16,
30/Apr/1998:22:11:23,893967083,74.935,11,
30/Apr/1998:22:11:24,893967084,53.382,19,
30/Apr/1998:22:11:25,893967085,59.719,13,
30/Apr/1998:22:11:26,893967086,66.429,20,
30/Apr/1998:22:11:27,893967087,16.403,22,
30/Apr/1998:22:11:28,893967088,1287.67,21,
30/Apr/1998:22:11:29,893967089,122.664,32,
30/Apr/1998:22:11:30,893967090,24.957,17,
30/Apr/1998:22:11:31,893967091,57.499,14,
30/Apr/1998:22:11:32,893967092,29.924,16,
30/Apr/1998:22:11:33,893967093,27.785,13,
30/Apr/1998:22:11:34,893967094,39.772,16,
30/Apr/1998:22:11:35,893967095,126.198,21,
30/Apr/1998:22:11:36,893967096,77.12,14,
30/Apr/1998:22:11:37,893967097,55.224,17,
30/Apr/1998:22:11:38,893967098,68.307,15,
30/Apr/1998:22:11:39,893967099,27.491,17,
30/Apr/1998:22:11:40,893967100,85.523,24,
30/Apr/1998:22:11:41,893967101,132.23,24,
30/Apr/1998:22:11:42,893967102,21.824,16,
30/Apr/1998:22:11:43,893967103,102.937,29,
30/Apr/1998:22:11:44,893967104,192.485,31,
30/Apr/1998:22:11:45,893967105,41.46,22,
30/Apr/1998:22:11:46,893967106,24.018,31,
30/Apr/1998:22:11:47,893967107,69.768,31,
30/Apr/1998:22:11:48,893967108,98.164,34,
30/Apr/1998:22:11:49,893967109,148.847,24,
30/Apr/1998:22:11:50,893967110,76.367,27,
30/Apr/1998:22:11:51,893967111,53.583,24,
30/Apr/1998:22:11:52,893967112,93.968,23,
30/Apr/1998:22:11:53,893967113,9.845,9,
30/Apr/1998:22:11:54,893967114,28.267,13,
30/Apr/1998:22:11:55,893967115,8.559,11,
30/Apr/1998:22:11:56,893967116,49.946,21,
30/Apr/1998:22:11:57,893967117,11.645,7,
30/Apr/1998:22:11:58,893967118,73.261,13,
30/Apr/1998:22:11:59,893967119,12.479,12,
30/Apr/1998:22:12:00,893967120,46.567,21,
30/Apr/1998:22:12:01,893967121,55.138,16,
30/Apr/1998:22:12:02,893967122,84.92,17,
30/Apr/1998:22:12:03,893967123,76.894,12,
30/Apr/1998:22:12:04,893967124,26.691,14,
30/Apr/1998:22:12:05,893967125,70.055,17,
30/Apr/1998:22:12:06,893967126,15.48,12,
30/Apr/1998:22:12:07,893967127,16.804,13,
30/Apr/1998:22:12:08,893967128,24.109,11,
30/Apr/1998:22:12:09,893967129,27.096,21,
30/Apr/1998:22:12:10,893967130,130.552,20,
30/Apr/1998:22:12:11,893967131,56.65,17,
30/Apr/1998:22:12:12,893967132,136.705,12,
30/Apr/1998:22:12:13,893967133,35.901,17,
30/Apr/1998:22:12:14,893967134,74.621,23,
30/Apr/1998:22:12:15,893967135,90.905,17,
30/Apr/1998:22:12:16,893967136,24.833,17,
30/Apr/1998:22:12:17,893967137,22.331,16,
30/Apr/1998:22:12:18,893967138,25.101,12,
30/Apr/1998:22:12:19,893967139,60.011,19,
30/Apr/1998:22:12:20,893967140,25.293,13,
30/Apr/1998:22:12:21,893967141,43.623,9,
30/Apr/1998:22:12:22,893967142,144.351,25,
30/Apr/1998:22:12:23,893967143,62.07,19,
30/Apr/1998:22:12:24,893967144,67.936,18,
30/Apr/1998:22:12:25,893967145,178.463,27,
30/Apr/1998:22:12:26,893967146,123.643,26,
30/Apr/1998:22:12:27,893967147,68.296,19,
30/Apr/1998:22:12:28,893967148,50.346,19,
30/Apr/1998:22:12:29,893967149,40.332,14,
30/Apr/1998:22:12:30,893967150,27.985,11,
30/Apr/1998:22:12:31,893967151,16.053,27,
30/Apr/1998:22:12:32,893967152,77.055,16,
30/Apr/1998:22:12:33,893967153,52.686,11,
30/Apr/1998:22:12:34,893967154,96.002,12,
30/Apr/1998:22:12:35,893967155,39.399,10,
30/Apr/1998:22:12:36,893967156,21.396,20,
30/Apr/1998:22:12:37,893967157,19.053,13,
30/Apr/1998:22:12:38,893967158,9.565,14,
30/Apr/1998:22:12:39,893967159,91.613,27,
30/Apr/1998:22:12:40,893967160,54.236,16,
30/Apr/1998:22:12:41,893967161,54.541,26,
30/Apr/1998:22:12:42,893967162,56.971,22,
30/Apr/1998:22:12:43,893967163,154.469,43,
30/Apr/1998:22:12:44,893967164,79.679,22,
30/Apr/1998:22:12:45,893967165,142.866,17,
30/Apr/1998:22:12:46,893967166,32.491,21,
30/Apr/1998:22:12:47,893967167,38.653,24,
30/Apr/1998:22:12:48,893967168,76.638,16,
30/Apr/1998:22:12:49,893967169,113.194,20,
30/Apr/1998:22:12:50,893967170,59.813,23,
30/Apr/1998:22:12:51,893967171,25.033,16,
30/Apr/1998:22:12:52,893967172,40.33,14,
30/Apr/1998:22:12:53,893967173,55.848,37,
30/Apr/1998:22:12:54,893967174,24.346,34,
30/Apr/1998:22:12:55,893967175,20.212,18,
30/Apr/1998:22:12:56,893967176,88.297,34,
30/Apr/1998:22:12:57,893967177,46.178,23,
30/Apr/1998:22:12:58,893967178,143.849,16,
30/Apr/1998:22:12:59,893967179,17.832,13,
30/Apr/1998:22:13:00,893967180,23.475,14,
30/Apr/1998:22:13:01,893967181,20.116,10,
30/Apr/1998:22:13:02,893967182,39.786,25,
30/Apr/1998:22:13:03,893967183,151.114,24,
30/Apr/1998:22:13:04,893967184,21.785,16,
30/Apr/1998:22:13:05,893967185,6.07,17,
30/Apr/1998:22:13:06,893967186,63.585,25,
30/Apr/1998:22:13:07,893967187,52.895,21,
30/Apr/1998:22:13:08,893967188,68.515,30,
30/Apr/1998:22:13:09,893967189,105.082,21,
30/Apr/1998:22:13:10,893967190,60.854,27,
30/Apr/1998:22:13:11,893967191,100.039,31,
30/Apr/1998:22:13:12,893967192,20.248,23,
30/Apr/1998:22:13:13,893967193,93.862,25,
30/Apr/1998:22:13:14,893967194,35.841,25,
30/Apr/1998:22:13:15,893967195,91.027,30,
30/Apr/1998:22:13:16,893967196,218.618,33,
30/Apr/1998:22:13:17,893967197,73.057,21,
30/Apr/1998:22:13:18,893967198,99.698,33,
30/Apr/1998:22:13:19,893967199,268.084,30,
30/Apr/1998:22:13:20,893967200,79.583,31,
30/Apr/1998:22:13:21,893967201,132.236,47,
30/Apr/1998:22:13:22,893967202,158.103,25,
30/Apr/1998:22:13:23,893967203,22.847,24,
30/Apr/1998:22:13:24,893967204,90.033,30,
30/Apr/1998:22:13:25,893967205,23.204,24,
30/Apr/1998:22:13:26,893967206,73.81,29,
30/Apr/1998:22:13:27,893967207,20.175,28,
30/Apr/1998:22:13:28,893967208,279.965,41,
30/Apr/1998:22:13:29,893967209,65.804,36,
30/Apr/1998:22:13:30,893967210,12.402,27,
30/Apr/1998:22:13:31,893967211,50.988,29,
30/Apr/1998:22:13:32,893967212,79.771,20,
30/Apr/1998:22:13:33,893967213,66.135,17,
30/Apr/1998:22:13:34,893967214,107.363,16,
30/Apr/1998:22:13:35,893967215,54.728,12,
30/Apr/1998:22:13:36,893967216,21.647,13,
30/Apr/1998:22:13:37,893967217,23.305,12,
30/Apr/1998:22:13:38,893967218,41.887,10,
30/Apr/1998:22:13:39,893967219,66.068,12,
30/Apr/1998:22:13:40,893967220,88.053,14,
30/Apr/1998:22:13:41,893967221,18.25,16,
30/Apr/1998:22:13:42,893967222,20.376,20,
30/Apr/1998:22:13:43,893967223,19.133,18,
30/Apr/1998:22:13:44,893967224,143.704,19,
30/Apr/1998:22:13:45,893967225,42.633,18,
30/Apr/1998:22:13:46,893967226,40.339,16,
30/Apr/1998:22:13:47,893967227,10.05,12,
30/Apr/1998:22:13:48,893967228,50.168,15,
30/Apr/1998:22:13:49,893967229,2113.411,18,
30/Apr/1998:22:13:50,893967230,33.707,24,
30/Apr/1998:22:13:51,893967231,71.262,13,
30/Apr/1998:22:13:52,893967232,76.215,27,
30/Apr/1998:22:13:53,893967233,64.344,16,
30/Apr/1998:22:13:54,893967234,59.386,25,
30/Apr/1998:22:13:55,893967235,32.727,22,
30/Apr/1998:22:13:56,893967236,22.361,26,
30/Apr/1998:22:13:57,893967237,12.25,22,
30/Apr/1998:22:13:58,893967238,10.438,19,
30/Apr/1998:22:13:59,893967239,12.527,19,
30/Apr/1998:22:14:00,893967240,75.006,40,
30/Apr/1998:22:14:01,893967241,29.505,27,
30/Apr/1998:22:14:02,893967242,19.904,14,
30/Apr/1998:22:14:03,893967243,34.959,14,
30/Apr/1998:22:14:04,893967244,18.555,17,
30/Apr/1998:22:14:05,893967245,168.286,23,
30/Apr/1998:22:14:06,893967246,27.61,22,
30/Apr/1998:22:14:07,893967247,173.103,24,
30/Apr/1998:22:14:08,893967248,103.467,15,
30/Apr/1998:22:14:09,893967249,93.332,14,
30/Apr/1998:22:14:10,893967250,65.958,19,
30/Apr/1998:22:14:11,893967251,148.931,22,
30/Apr/1998:22:14:12,893967252,112.049,18,
30/Apr/1998:22:14:13,893967253,55.124,17,
30/Apr/1998:22:14:14,893967254,66.981,18,
30/Apr/1998:22:14:15,893967255,54.782,12,
30/Apr/1998:22:14:16,893967256,20.152,11,
30/Apr/1998:22:14:17,893967257,45.35,9,
30/Apr/1998:22:14:18,893967258,62.827,6,
30/Apr/1998:22:14:19,893967259,69.858,16,
30/Apr/1998:22:14:20,893967260,66.089,15,
30/Apr/1998:22:14:21,893967261,42.296,17,
30/Apr/1998:22:14:22,893967262,97.375,11,
30/Apr/1998:22:14:23,893967263,163.862,22,
30/Apr/1998:22:14:24,893967264,37.888,9,
30/Apr/1998:22:14:25,893967265,13.418,7,
30/Apr/1998:22:14:26,893967266,5.067,9,
30/Apr/1998:22:14:27,893967267,1346.428,8,
30/Apr/1998:22:14:28,893967268,144.341,18,
30/Apr/1998:22:14:29,893967269,74.538,15,
30/Apr/1998:22:14:30,893967270,189.389,23,
30/Apr/1998:22:14:31,893967271,166.94,29,
30/Apr/1998:22:14:32,893967272,101.161,14,
30/Apr/1998:22:14:33,893967273,26.309,4,
30/Apr/1998:22:14:34,893967274,12.237,12,
30/Apr/1998:22:14:35,893967275,173.324,24,
30/Apr/1998:22:14:36,893967276,39.55,10,
30/Apr/1998:22:14:37,893967277,20.991,13,
30/Apr/1998:22:14:38,893967278,115.17,20,
30/Apr/1998:22:14:39,893967279,1320.329,17,
30/Apr/1998:22:14:40,893967280,84.733,19,
30/Apr/1998:22:14:41,893967281,57.418,30,
30/Apr/1998:22:14:42,893967282,37.798,21,
30/Apr/1998:22:14:43,893967283,57.651,11,
30/Apr/1998:22:14:44,893967284,10.242,16,
30/Apr/1998:22:14:45,893967285,151.407,22,
30/Apr/1998:22:14:46,893967286,91.827,19,
30/Apr/1998:22:14:47,893967287,31.978,14,
30/Apr/1998:22:14:48,893967288,50.848,15,
30/Apr/1998:22:14:49,893967289,18.768,15,
30/Apr/1998:22:14:50,893967290,82.239,21,
30/Apr/1998:22:14:51,893967291,26.837,12,
30/Apr/1998:22:14:52,893967292,5.065,4,
30/Apr/1998:22:14:53,893967293,32.439,15,
30/Apr/1998:22:14:54,893967294,23.761,12,
30/Apr/1998:22:14:55,893967295,46.641,14,
30/Apr/1998:22:14:56,893967296,43.526,17,
30/Apr/1998:22:14:57,893967297,66.469,9,
30/Apr/1998:22:14:58,893967298,30.457,13,
30/Apr/1998:22:14:59,893967299,76.678,13,
30/Apr/1998:22:15:00,893967300,15.606,11,
30/Apr/1998:22:15:01,893967301,22.517,10,
30/Apr/1998:22:15:02,893967302,42.415,21,
30/Apr/1998:22:15:03,893967303,87.344,12,
30/Apr/1998:22:15:04,893967304,82.114,13,
30/Apr/1998:22:15:05,893967305,33.193,13,
30/Apr/1998:22:15:06,893967306,151.055,7,
30/Apr/1998:22:15:07,893967307,34.756,15,
30/Apr/1998:22:15:08,893967308,46.343,21,
30/Apr/1998:22:15:09,893967309,10.652,12,
30/Apr/1998:22:15:10,893967310,5.701,7,
30/Apr/1998:22:15:11,893967311,58.149,14,
30/Apr/1998:22:15:12,893967312,16.858,12,
30/Apr/1998:22:15:13,893967313,147.413,26,
30/Apr/1998:22:15:14,893967314,8.645,10,
30/Apr/1998:22:15:15,893967315,50.902,30,
30/Apr/1998:22:15:16,893967316,33.527,15,
30/Apr/1998:22:15:17,893967317,126.307,25,
30/Apr/1998:22:15:18,893967318,92.456,18,
30/Apr/1998:22:15:19,893967319,194.573,41,
30/Apr/1998:22:15:20,893967320,63.858,18,
30/Apr/1998:22:15:21,893967321,34.119,24,
30/Apr/1998:22:15:22,893967322,79.914,29,
30/Apr/1998:22:15:23,893967323,117.395,26,
30/Apr/1998:22:15:24,893967324,61.432,16,
30/Apr/1998:22:15:25,893967325,27.059,14,
30/Apr/1998:22:15:26,893967326,46.818,6,
30/Apr/1998:22:15:27,893967327,2.28,5,
30/Apr/1998:22:15:28,893967328,115.453,12,
30/Apr/1998:22:15:29,893967329,64.873,7,
30/Apr/1998:22:15:30,893967330,83.902,11,
30/Apr/1998:22:15:31,893967331,10.44,13,
30/Apr/1998:22:15:32,893967332,93.626,16,
30/Apr/1998:22:15:33,893967333,52.669,16,
30/Apr/1998:22:15:34,893967334,78.943,10,
30/Apr/1998:22:15:35,893967335,13.659,9,
30/Apr/1998:22:15:36,893967336,62.906,4,
30/Apr/1998:22:15:37,893967337,68.653,14,
30/Apr/1998:22:15:38,893967338,82.458,15,
30/Apr/1998:22:15:39,893967339,93.595,25,
30/Apr/1998:22:15:40,893967340,147.414,17,
30/Apr/1998:22:15:41,893967341,25.257,10,
30/Apr/1998:22:15:42,893967342,34.225,16,
30/Apr/1998:22:15:43,893967343,13.662,22,
30/Apr/1998:22:15:44,893967344,91.244,27,
30/Apr/1998:22:15:45,893967345,48.264,13,
30/Apr/1998:22:15:46,893967346,2058.538,15,
30/Apr/1998:22:15:47,893967347,61.078,21,
30/Apr/1998:22:15:48,893967348,23.114,11,
30/Apr/1998:22:15:49,893967349,43.14,24,
30/Apr/1998:22:15:50,893967350,10.91,14,
30/Apr/1998:22:15:51,893967351,11.488,10,
30/Apr/1998:22:15:52,893967352,14.032,17,
30/Apr/1998:22:15:53,893967353,96.183,17,
30/Apr/1998:22:15:54,893967354,89.484,17,
30/Apr/1998:22:15:55,893967355,1298.861,14,
30/Apr/1998:22:15:56,893967356,57.093,11,
30/Apr/1998:22:15:57,893967357,22.997,15,
30/Apr/1998:22:15:58,893967358,24.454,14,
30/Apr/1998:22:15:59,893967359,14.38,13,
30/Apr/1998:22:16:00,893967360,34.043,13,
30/Apr/1998:22:16:01,893967361,26.955,19,
30/Apr/1998:22:16:02,893967362,113.162,19,
30/Apr/1998:22:16:03,893967363,10.264,18,
30/Apr/1998:22:16:04,893967364,64.452,21,
30/Apr/1998:22:16:05,893967365,22.001,20,
30/Apr/1998:22:16:06,893967366,66.863,20,
30/Apr/1998:22:16:07,893967367,46.257,18,
30/Apr/1998:22:16:08,893967368,39.404,16,
30/Apr/1998:22:16:09,893967369,53.635,20,
30/Apr/1998:22:16:10,893967370,129.526,18,
30/Apr/1998:22:16:11,893967371,55.492,18,
30/Apr/1998:22:16:12,893967372,37.942,20,
30/Apr/1998:22:16:13,893967373,17.228,10,
30/Apr/1998:22:16:14,893967374,20.037,11,
30/Apr/1998:22:16:15,893967375,28.332,11,
30/Apr/1998:22:16:16,893967376,37.012,16,
30/Apr/1998:22:16:17,893967377,170.082,26,
30/Apr/1998:22:16:18,893967378,115.694,30,
30/Apr/1998:22:16:19,893967379,48.286,25,
30/Apr/1998:22:16:20,893967380,23.329,14,
30/Apr/1998:22:16:21,893967381,48.394,15,
30/Apr/1998:22:16:22,893967382,24.431,9,
30/Apr/1998:22:16:23,893967383,19.081,10,
30/Apr/1998:22:16:24,893967384,51.913,12,
30/Apr/1998:22:16:25,893967385,100.298,6,
30/Apr/1998:22:16:26,893967386,104.332,17,
30/Apr/1998:22:16:27,893967387,58.161,7,
30/Apr/1998:22:16:28,893967388,72.826,17,
30/Apr/1998:22:16:29,893967389,26.144,15,
30/Apr/1998:22:16:30,893967390,42.983,17,
30/Apr/1998:22:16:31,893967391,10.792,13,
30/Apr/1998:22:16:32,893967392,36.368,20,
30/Apr/1998:22:16:33,893967393,28.248,17,
30/Apr/1998:22:16:34,893967394,29.746,16,
30/Apr/1998:22:16:35,893967395,8.56,12,
30/Apr/1998:22:16:36,893967396,39.024,18,
30/Apr/1998:22:16:37,893967397,31.898,24,
30/Apr/1998:22:16:38,893967398,23.017,14,
30/Apr/1998:22:16:39,893967399,22.928,22,
30/Apr/1998:22:16:40,893967400,8.21,10,
30/Apr/1998:22:16:41,893967401,58.827,20,
30/Apr/1998:22:16:42,893967402,12.449,15,
30/Apr/1998:22:16:43,893967403,8.726,14,
30/Apr/1998:22:16:44,893967404,8.546,19,
30/Apr/1998:22:16:45,893967405,54.79,28,
30/Apr/1998:22:16:46,893967406,90.657,24,
30/Apr/1998:22:16:47,893967407,103.101,23,
30/Apr/1998:22:16:48,893967408,81.844,29,
30/Apr/1998:22:16:49,893967409,62.616,16,
30/Apr/1998:22:16:50,893967410,1377.167,26,
30/Apr/1998:22:16:51,893967411,66.119,23,
30/Apr/1998:22:16:52,893967412,54.518,15,
30/Apr/1998:22:16:53,893967413,10.039,17,
30/Apr/1998:22:16:54,893967414,1564.16,21,
30/Apr/1998:22:16:55,893967415,54.663,18,
30/Apr/1998:22:16:56,893967416,38.745,15,
30/Apr/1998:22:16:57,893967417,2.61,4,
30/Apr/1998:22:16:58,893967418,13.802,13,
30/Apr/1998:22:16:59,893967419,44.841,14,
30/Apr/1998:22:17:00,893967420,18.274,14,
30/Apr/1998:22:17:01,893967421,4.747,14,
30/Apr/1998:22:17:02,893967422,3.521,6,
30/Apr/1998:22:17:03,893967423,2026.145,12,
30/Apr/1998:22:17:04,893967424,24.095,12,
30/Apr/1998:22:17:05,893967425,4.628,7,
30/Apr/1998:22:17:06,893967426,15.544,23,
30/Apr/1998:22:17:07,893967427,6.308,8,
30/Apr/1998:22:17:08,893967428,33.117,11,
30/Apr/1998:22:17:09,893967429,53.312,13,
30/Apr/1998:22:17:10,893967430,14.735,17,
30/Apr/1998:22:17:11,893967431,104.439,17,
30/Apr/1998:22:17:12,893967432,12.935,11,
30/Apr/1998:22:17:13,893967433,95.316,16,
30/Apr/1998:22:17:14,893967434,44.39,19,
30/Apr/1998:22:17:15,893967435,20.712,16,
30/Apr/1998:22:17:16,893967436,6.053,11,
30/Apr/1998:22:17:17,893967437,68.72,11,
30/Apr/1998:22:17:18,893967438,23.327,10,
30/Apr/1998:22:17:19,893967439,68.359,6,
30/Apr/1998:22:17:20,893967440,106.011,13,
30/Apr/1998:22:17:21,893967441,37.474,13,
30/Apr/1998:22:17:22,893967442,39.026,11,
30/Apr/1998:22:17:23,893967443,21.208,4,
30/Apr/1998:22:17:24,893967444,88.172,24,
30/Apr/1998:22:17:25,893967445,53.622,22,
30/Apr/1998:22:17:26,893967446,54.861,23,
30/Apr/1998:22:17:27,893967447,36.674,22,
30/Apr/1998:22:17:28,893967448,36.325,13,
30/Apr/1998:22:17:29,893967449,118.036,22,
30/Apr/1998:22:17:30,893967450,87.483,14,
30/Apr/1998:22:17:31,893967451,6.407,7,
30/Apr/1998:22:17:32,893967452,61.892,14,
30/Apr/1998:22:17:33,893967453,29.955,11,
30/Apr/1998:22:17:34,893967454,2.59,7,
30/Apr/1998:22:17:35,893967455,70.779,13,
30/Apr/1998:22:17:36,893967456,23.94,13,
30/Apr/1998:22:17:37,893967457,165.663,18,
30/Apr/1998:22:17:38,893967458,100.668,10,
30/Apr/1998:22:17:39,893967459,36.806,19,
30/Apr/1998:22:17:40,893967460,62.357,17,
30/Apr/1998:22:17:41,893967461,31.196,23,
30/Apr/1998:22:17:42,893967462,99.703,8,
30/Apr/1998:22:17:43,893967463,30.61,14,
30/Apr/1998:22:17:44,893967464,89.707,20,
30/Apr/1998:22:17:45,893967465,28.638,15,
30/Apr/1998:22:17:46,893967466,94.923,25,
30/Apr/1998:22:17:47,893967467,1394.545,32,
30/Apr/1998:22:17:48,893967468,1390.96,19,
30/Apr/1998:22:17:49,893967469,27.741,19,
30/Apr/1998:22:17:50,893967470,8.87,9,
30/Apr/1998:22:17:51,893967471,206.63,17,
